	AD1X24b	AD1X24c	AD1X24d	AD1X7a	AD1X7b	AD1X7c	AD1Y24b	AD1Y24c	AD1Y24d	AD1Y7a	AD1Y7c	AD1Y7d	AD8X24b	AD8X24c	AD8X24d	AD8X7a	AD8X7b	AD8X7c	AD8Y24a	AD8Y24b	AD8Y24c	AD8Y7a	AD8Y7c	AD8Y7d
OG0012001	0.126577	-0.0514677	-0.252522	-0.0519319	-0.130409	-0.0824881	0.280438	0.129394	0.138299	-0.0186693	-0.138031	0.0508111	0.325746	0.394566	0.128961	-0.295542	-0.405318	0.0951836	0.030196	-0.121179	0.0636666	0.0286799	-0.0210264	-0.223934
OG0012002	0.0507945	0.138303	0.117892	0.0882243	0.260533	0.222544	-0.173375	-0.183312	-0.181135	0.0516919	-0.174302	-0.217857	0.363083	0.258021	0.205969	-0.120485	-0.137094	-0.0667387	-0.0197389	-0.00604868	-0.490783	0.0744348	-0.173562	0.112942
OG0012003	-0.261367	-0.129927	-0.257317	0.344957	-0.125957	0.0893337	0.0570615	-0.194914	-0.574704	0.170914	0.355694	0.526226	-0.0764624	-0.0487994	-0.0785608	0.469179	0.437885	0.333005	-0.821153	-0.381683	-0.241613	0.157466	0.142877	0.10786
OG0012004	-0.111456	0.0314649	0.015702	0.0560962	0.10102	0.0958791	-0.0763215	-0.0656296	0.0270462	0.0472223	-0.0544729	-0.0665515	-0.278512	0.00244501	-0.598355	0.399076	0.674298	0.200764	-0.896663	-0.200007	-0.424667	0.425428	0.457104	0.239089
OG0012005	-0.0367514	0.0469211	0.133756	0.218674	0.26459	0.255774	-0.554673	-0.588044	-0.448647	0.164232	0.179356	0.364812	-0.0332412	-0.164864	0.0600094	0.517348	0.546396	0.483748	-1.10422	-0.293551	-0.340256	0.168985	0.10218	0.0574703
OG0012006	-0.180307	-0.0349831	-0.200199	0.324224	0.000665062	-0.0461504	-0.207486	-0.146177	-0.709189	0.307352	0.38828	0.503971	-0.246105	-0.0599982	-0.236728	0.324406	0.487961	0.179334	-0.696234	-0.180474	0.0755606	0.147598	0.130548	0.0741312
OG0012007	0.287885	0.195498	0.100617	0.170861	0.187932	0.221022	-0.295684	-0.245689	-0.146019	-0.106929	-0.263388	-0.106105	-0.0736272	-0.0876638	-0.0876638	0.0298987	0.146008	-0.00588835	0.0665084	0.0751805	0.053543	0.00803832	-0.0876638	-0.0366696
OG0012008	0.416061	0.333942	0.379824	-0.142405	-0.226986	0.0910416	-0.071255	-0.287549	-0.193938	-0.141916	0.0994524	-0.256272	-0.0912385	0.373333	-0.19248	0.473668	0.447151	0.169376	-0.938503	-0.666199	-1.0529	0.293594	0.7803	0.403896
OG0012009	0.225475	0.249192	0.215699	0.0840207	0.154966	0.150554	-0.256496	-0.352501	-0.37628	0.0242211	-0.0900462	-0.0288061	0.143142	-0.226136	-0.477092	0.389898	0.436294	0.315142	-0.755521	-0.296877	-0.562702	0.353763	0.40287	0.277219
OG0012010	0.10721	0.278071	0.207344	0.313351	0.0635705	0.123086	-0.308011	-0.44635	-0.479062	0.05291	0.030495	0.0573871	-0.133448	0.169566	-0.261085	0.379051	0.574106	0.289918	-0.784862	-0.333865	-0.420811	0.191997	0.198824	0.130611
OG0012011	0.0326915	-0.0129238	0.139011	-0.0206763	-0.15504	-0.165541	0.217818	0.18347	-0.0989846	-0.0140007	-0.213867	0.108044	-0.00475583	0.0102243	-0.0609024	-0.0196341	0.0389263	-0.033129	0.0272425	0.0535916	0.065605	0.0446364	-0.0609024	-0.0609024
OG0012012	-0.138367	-0.113756	-0.174022	-0.107134	-0.174663	-0.203989	0.356848	0.37218	0.437824	-0.0651255	-0.0726774	-0.117117	-0.467922	-0.303279	-0.541841	0.0519969	0.303549	0.0643389	-0.366878	0.343585	0.388614	0.197641	0.183396	0.146799
OG0012013	-0.0869315	0.0745381	0.0269002	-0.0321667	0.0116973	-0.179722	0.0133594	0.135271	-0.0133183	0.0566563	-0.084474	0.0781902	-0.0168721	0.031181	-0.176337	0.0186605	-0.221542	-0.184221	0.227609	0.0463829	0.276627	-0.0149327	0.0457971	-0.0323525
OG0012014	0.109637	0.172852	-0.00722434	-0.164804	0.0321642	-0.0808943	0.213565	0.0449668	0.26913	-0.0412992	-0.266568	-0.281524	0.371179	0.289837	0.329679	-0.251189	-0.441371	-0.0891732	0.414884	0.124366	-0.0881095	-0.312458	-0.237244	-0.110401
OG0012015	0.0182163	0.152568	0.412944	-0.091335	-0.111299	-0.174186	-0.325212	0.00627372	0.0967937	-0.00439824	-0.113531	0.133165	0.178785	0.209905	0.0898631	0.47374	0.384878	0.382978	-0.547187	-0.373845	-0.375959	0.00911673	-0.248663	-0.183613
OG0012016	0.201005	0.245019	0.223329	0.204088	0.252845	0.171291	-0.348456	-0.324722	-0.483289	0.0699134	-0.0476247	-0.163399	-0.146858	-0.148862	-0.418303	0.247613	0.301606	0.222636	-0.387008	-0.139454	-0.163093	0.297222	0.16473	0.169771
OG0012017	0.181803	0.313001	0.388182	0.54978	0.56544	0.579285	-0.502142	-0.25003	-0.210477	-0.570683	-0.444754	-0.599406	-0.691958	-0.460355	-0.634206	-0.267287	-0.482977	-0.688756	0.101009	0.543693	0.53424	0.741261	0.714888	0.590447
OG0012018	-0.0889512	-0.00516946	-0.0160551	0.00693457	-0.0649467	0.0249886	-0.0364336	-0.0280437	0.0694356	-0.0533845	-0.113797	0.305423	0.0402852	-0.11897	-0.0651301	0.0709287	-0.117667	-0.0146811	-0.0558044	-0.00219724	-0.0786322	0.165197	0.189096	-0.0124239
OG0012019	0.28436	0.22299	0.102343	0.0475075	0.141049	0.110401	-0.0880046	-0.129396	0.017498	-0.0810632	-0.363988	-0.263697	0.433084	0.334578	0.232672	-0.322442	-0.35673	-0.0559491	0.378814	0.16304	-0.149646	-0.191915	-0.266366	-0.19914
OG0012020	0.161545	0.129835	0.116535	-0.011075	0.125314	0.194218	-0.0109445	-0.0554076	-0.0319664	-0.0567241	-0.25258	-0.30875	0.498919	0.296879	0.417123	-0.229918	-0.401143	-0.0951643	0.385254	0.0223221	-0.326578	-0.283135	-0.181458	-0.103102
OG0012021	0.0346467	0.0301863	0.114134	0.189609	-0.0454896	0.0612402	-0.285978	-0.0611002	-0.445406	-0.016056	0.205734	0.21848	-0.00671111	-0.129142	-0.464925	0.245697	0.319755	-0.0452944	-0.151981	-0.0902763	-0.359505	0.262135	0.258349	0.161898
OG0012022	0.630829	0.430241	-0.0971629	-0.156813	0.118584	-0.276134	-0.208753	-0.216208	0.531127	-0.273327	-0.295695	-0.18669	0.399617	0.171122	0.326639	-0.0995055	-0.173043	-0.0152838	-0.132464	0.00212162	-0.365668	0.00150584	-0.070231	-0.0448108
OG0012023	-0.0194705	0.0569827	0.13384	0.138774	0.100086	0.137037	-0.194958	-0.0954028	-0.0517845	0.0544265	-0.154845	-0.104685	-0.141485	-0.150636	-0.500922	0.290157	0.577484	0.217041	-0.47695	-0.163906	-0.306067	0.270334	0.231755	0.153194
OG0012024	0.401473	0.360327	0.210717	0.136713	0.384425	0.266886	-0.490392	-0.375604	-0.142057	-0.112583	-0.44447	-0.195435	0.330012	0.368272	0.421287	0.408529	0.382759	0.0732126	-0.661922	-0.228164	-0.480084	-0.170341	-0.0596913	-0.383868
OG0012025	0.268764	0.211281	0.132501	0.081267	0.139359	-0.0629619	-0.172391	-0.0126352	0.0582727	-0.110242	-0.239976	-0.293238	-0.00245783	-0.0946869	0.100653	-0.0171673	-0.0588277	-0.0828967	0.2181	0.0312803	0.317498	-0.111476	-0.0526757	-0.247343
OG0012028	0.171584	0.227574	0.1653	0.0761931	-0.0218364	0.22146	-0.0791712	-0.241311	-0.138309	-0.101558	-0.160126	-0.119799	0.0930875	0.217116	-0.0888698	-0.00277742	-0.190999	-0.157005	0.438843	0.16207	0.0827436	-0.0343872	-0.31726	-0.202561
OG0012029	0.0467573	0.0833692	0.00792449	0.117919	0.295604	0.204297	-0.0013747	-0.159265	-0.113665	0.00565772	-0.19938	-0.287844	0.327864	0.334538	0.279109	-0.134291	-0.243717	-0.0624595	0.209537	0.00555611	-0.391299	-0.245044	-0.175273	0.0954797
OG0012030	-0.0162532	0.0160299	0.255652	0.462719	0.322567	0.0727329	-0.812151	-0.584219	-0.727278	0.215487	0.369741	0.424973	-1.02937	-1.0037	-1.17795	0.233214	0.46698	1.10206	-0.559575	-0.273221	0.0727982	0.816093	0.650083	0.702592
OG0012031	0.0600089	-0.00683734	0.146296	0.0134031	0.0618104	-0.143084	-0.0547921	0.0702435	-0.0556979	-0.094387	0.0670572	-0.0640206	-0.398787	0.230998	-0.718834	0.349579	0.909685	0.0139236	-0.545552	-0.241751	-0.486764	0.501808	0.13232	0.253373
OG0012032	-0.0835862	0.0266443	-0.0274484	0.39498	0.108719	0.176837	-0.384031	-0.28492	-0.613863	0.160707	0.158108	0.367854	-0.278993	-0.130595	-0.407899	0.338011	0.462786	0.229195	-0.690296	-0.131521	-0.066542	0.301924	0.243951	0.129979
OG0012033	0.135264	0.208419	0.0895548	0.0718064	0.0685657	0.0376805	-0.127292	0.0163543	-0.179728	-0.253039	-0.046557	-0.0210278	-0.124321	0.0427778	0.235881	-0.450381	-0.673029	-0.393765	0.696852	0.345612	0.271105	-0.0126249	0.156322	-0.0944275
OG0012034	0.128007	0.154395	0.213801	-0.128001	-0.10201	-0.0560541	0.0329269	-0.0628065	0.0258497	-0.109597	0.0414904	-0.138002	0.178942	0.0544267	0.445275	-0.0913588	-0.134591	0.0383646	-0.0623749	-0.0929797	-0.066896	-0.201925	-0.00874331	-0.0581391
OG0012035	0.178748	-0.0182282	0.0487857	-0.088313	-0.119368	-0.189238	0.101652	0.301832	0.384915	-0.0296999	-0.47649	-0.0945966	0.379406	0.280066	0.318818	-0.139994	-0.222292	-0.07598	0.157603	-0.0370651	-0.159799	-0.147795	-0.155537	-0.19743
OG0012036	0.86011	0.860489	0.679218	-0.014235	-0.108111	-0.153558	-0.327444	-0.618914	-0.588433	-0.00961233	-0.543548	-0.0359608	0.417787	0.161372	0.176758	-0.0088919	0.320073	0.0656662	-0.399686	-0.430584	-0.31095	-0.138666	0.222218	-0.075097
OG0012038	1.35193	1.53797	1.16345	0.152574	0.248072	0.328662	-0.960198	-0.94194	-0.458659	-0.478507	-0.756612	-1.18674	0.422968	0.592273	0.450417	-0.00914161	-0.18567	-0.141369	-0.226782	-0.279798	-0.339192	-0.0667687	-0.131448	-0.0854879
OG0012039	-0.00869951	-0.0126101	0.316884	0.317508	0.195656	0.00307395	-0.484367	-0.0313946	-0.474508	0.159554	-0.0396138	0.0585161	-0.034879	-0.0315221	-0.167003	0.0980965	0.283808	0.0817416	-0.13091	0.0291	-0.0890178	0.138543	-0.0518654	-0.126091
OG0012040	0.163176	0.241881	0.347079	-0.09385	-0.0973419	-0.204214	0.00248757	0.177612	0.339546	-0.258151	-0.362157	-0.256068	0.0633577	-0.0642314	0.0903353	-0.0766805	-0.103393	-0.155864	0.596292	0.440759	0.355254	-0.19996	-0.656526	-0.289343
OG0012041	-0.208667	-0.109157	-0.0113987	0.36713	-0.0268668	-0.0449474	-0.392425	-0.18105	-0.627945	0.24161	0.513311	0.480407	-0.159467	-0.317004	-0.465652	0.289313	0.380587	0.108504	-0.541646	-0.00971298	-0.0679175	0.396414	0.156505	0.230077
OG0012042	0.0403451	0.0129378	-0.0681888	-0.122924	0.106079	0.0938242	0.0234806	0.148597	0.0597196	-0.0183501	-0.203697	-0.0718232	0.180951	0.0607522	0.00866681	-0.0465505	0.219498	-0.192407	0.0157908	-0.0856342	-0.334523	0.0696394	0.0177643	0.0860524
OG0012043	0.187316	0.225371	0.0876978	0.0298957	0.152331	0.165114	-0.135883	-0.126494	-0.0795175	-0.121578	-0.185097	-0.199156	0.0318052	0.159075	0.110684	-0.143597	-0.0366985	-0.0164908	0.034835	0.0465876	0.150491	-0.141276	-0.11841	-0.0770059
OG0012044	0.0623707	0.305634	0.354653	0.112973	-0.0259446	-0.201441	-0.0900235	-0.143623	0.038298	0.146414	-0.423453	-0.135858	-0.14938	-0.193357	-0.457576	0.11593	0.323983	0.0977379	0.00393514	0.148957	0.315054	-0.0497906	-0.0963368	-0.0591567
OG0012045	-0.237455	-0.099835	-0.246866	0.128821	-0.162471	-0.302546	0.122728	0.0763089	-0.281966	0.211302	0.287232	0.504747	-0.443781	-0.178299	-0.391257	0.20985	0.283664	0.230448	-0.487158	0.0852209	0.370035	0.116892	0.127491	0.0768953
OG0012046	-0.117743	-0.204167	-0.161024	0.177227	0.272688	0.238605	-0.116788	-0.10075	0.018049	0.100755	-0.00509546	-0.101756	-0.406105	-0.268636	-0.520884	0.302017	0.685982	0.141446	-0.671013	-0.0184156	-0.13897	0.387664	0.336477	0.170437
OG0012047	-0.140369	0.181252	0.35622	0.206996	0.0666296	0.0440391	-0.423469	0.0741104	-0.0550575	-0.179669	0.0824977	-0.213181	-0.346661	-0.323031	-0.313549	-0.0844089	0.0198661	-0.0631949	0.155734	0.0764523	0.309905	0.158296	0.325704	0.0848876
OG0012048	0.285065	0.0710924	0.14968	-0.0616428	-0.0616428	-0.0616428	-0.0616428	-0.0616428	-0.0616428	-0.0616428	-0.0616428	-0.0126952	0.153779	0.170459	-0.00359532	0.119744	-0.0197952	-0.139521	-0.133857	-0.164553	-0.177065	0.117643	0.0773477	-0.000587614
OG0012049	-0.034981	-0.0385964	-0.0278955	0.180999	0.19998	0.0756413	-0.384856	-0.203958	-0.232199	-0.00495001	0.257496	0.213319	0.271681	0.28742	0.27816	-0.0590716	-0.33837	-0.109894	0.161268	0.0149505	-0.203492	-0.245708	-0.0240263	-0.0329171
OG0012051	-0.106176	-0.126022	-0.0742155	0.169495	0.0748843	0.0900167	-0.238209	0.00208797	-0.390061	0.019009	0.328135	0.251056	0.0296771	-0.087748	-0.313472	0.168604	0.269553	-0.12801	-0.0838074	0.125576	-0.356217	0.300577	0.0368162	0.0384521
OG0012053	0.0216217	0.00509117	0.0751736	-0.0216541	-0.0900617	-0.134021	-0.0295053	0.0455758	0.142823	-0.0354495	0.0245013	-0.00409507	-0.024228	-0.0244637	-0.133767	0.0912446	0.0146301	0.0262482	-0.0938049	0.0706434	-0.0476208	0.018384	0.063942	0.0387922
OG0012054	-0.046158	0.0887607	0.0563208	0.045115	0.24288	0.160092	-0.160212	-0.15914	-0.124291	0.104462	-0.151551	-0.0562781	0.272655	0.124359	0.280761	-0.315959	-0.147107	-0.219241	0.222263	-0.0683814	0.122532	-0.250896	-0.111599	0.0906121
OG0012055	-0.165647	-0.181222	-0.336654	0.113665	-0.172576	-0.0220322	0.00467544	0.156299	0.120884	0.0367806	0.162796	0.283032	0.0141015	-0.0188169	-0.147529	-0.0743276	-0.11948	-0.211803	0.22388	0.290332	-0.0983613	0.189071	0.037825	-0.0848914
OG0012056	0.0109024	0.0509925	0.158563	-0.0382959	0.0666817	0.0071204	0.0497704	0.0668549	0.095456	-0.0485899	-0.176532	-0.242923	0.246924	0.123826	0.355792	-0.134099	-0.395348	-0.200762	0.328019	0.0960402	0.181396	-0.249457	-0.277068	-0.0752632
OG0012057	0.0435069	0.124914	0.557565	-0.221479	-0.438577	-0.400811	0.360636	0.458206	0.657843	-0.205208	-0.517612	-0.418983	-0.210066	0.0634191	-0.421209	-0.379053	-0.463938	-0.108431	1.45831	1.12684	0.956663	-0.0706071	-0.804499	-1.14743
OG0012058	-0.167435	-0.147419	-0.222075	-0.00742488	0.0181569	-0.187773	0.21215	0.243365	0.178203	-0.0132943	0.00949705	0.0840493	-0.317199	-0.296627	-0.135327	0.0184097	0.439328	-0.00177307	-0.0973413	-0.0235377	-0.351676	0.461519	0.124619	0.179606
OG0012059	0.155884	0.0397982	0.0546547	0.0562364	0.0346622	-0.0751311	-0.135285	-0.115382	-0.394789	0.0939946	0.203794	0.0815635	0.444041	0.208042	0.523663	-0.0119221	-0.166344	-0.0842451	-0.535969	-0.376245	-0.272314	0.0814896	0.126684	0.0631194
OG0012060	0.0739491	0.0453224	0.251136	-0.0188427	0.054111	0.146779	-0.076633	-0.0266056	-0.113415	-0.119419	-0.104679	-0.111703	0.18166	-0.22388	-0.177112	0.179105	0.264375	-0.127349	-0.33402	-0.0110311	-0.279475	0.288384	0.14673	0.0926138
OG0012061	0.0043126	0.179506	0.149731	0.105443	0.358563	0.264759	-0.259384	-0.276626	-0.221686	0.0232181	-0.136519	-0.191317	0.00717853	0.0473782	-0.214464	0.177861	0.335501	-0.0633252	-0.783567	-0.402197	-0.302432	0.250619	0.522587	0.42486
OG0012062	-0.343972	-0.211236	0.135646	-0.0271418	-0.11754	0.121839	0.316931	-0.0175296	0.216519	-0.343972	0.224211	0.046245	-0.208576	-0.133568	-0.26086	-0.0467617	-0.424214	-0.280257	0.0951637	0.157099	0.433507	0.307983	0.116918	0.243565
OG0012063	0.153361	0.0669134	0.0227362	0.0380771	0.00478287	0.165528	-0.121362	0.0635795	0.0286068	-0.0801225	-0.204732	-0.13737	-0.24787	-0.0936795	0.0763531	0.111633	0.529952	-0.115443	-0.753644	-0.113116	0.130406	0.293086	0.0994373	0.0828862
OG0012064	0.103135	0.0430075	-0.0926266	0.204115	0.0966878	0.0764852	-0.13945	-0.401968	-0.499515	0.0435396	0.333859	0.232729	-0.120565	-0.274116	0.0866234	0.376094	0.316183	0.47976	-0.634895	-0.260865	-0.087716	0.0848734	0.0989474	-0.0643235
OG0012065	0.636746	0.445757	0.567436	-0.159304	-0.184923	0.0571236	0.402621	-0.486692	-0.178461	-0.244233	-0.496595	-0.359475	0.81161	0.765259	0.86419	-0.34062	-0.50869	-0.106982	0.110595	-0.406313	-0.448207	-0.381756	-0.0849756	-0.27411
OG0012066	0.177451	0.136934	0.175154	0.0434577	0.144357	0.0530351	-0.00306342	-0.169422	-0.0302386	-0.0291114	-0.265316	-0.233237	0.172536	0.236161	0.301433	-0.273505	-0.301936	-0.285474	0.370562	0.121301	-0.166645	-0.220032	-0.000758787	0.0463557
OG0012067	-0.0514078	0.0543679	0.139705	0.343867	-0.170004	0.0442278	-0.361123	0.0244807	-0.0804207	-0.0648659	-0.0788603	0.200033	-0.225294	-0.189762	-0.400073	0.163477	0.69876	0.0776444	-0.395705	-0.20273	-0.128496	0.46088	0.177298	-0.0359994
OG0012070	0.313163	0.353107	0.433198	0.381117	-0.0437539	0.035911	-0.553171	-0.321613	-0.72464	0.0634387	0.0255161	0.0377262	-0.159344	-0.164258	-0.154685	0.221452	0.625676	-0.0037282	-0.339724	-0.197618	-0.323832	0.148263	0.248335	0.0994629
OG0012071	-0.695439	-0.59243	-0.637629	-0.698232	-0.29413	-0.512232	0.897989	1.29908	1.27411	-0.193321	0.0145078	0.137725	-0.459252	-0.188293	-0.576591	0.0351847	0.156389	-0.13517	-0.161434	0.270334	0.258759	0.269807	0.489266	0.0409987
OG0012072	-0.0299711	-0.119902	-0.127664	0.0229067	0.0102556	-0.157269	0.0509795	0.0934167	-0.00629816	0.0648557	0.11219	0.0865003	0.11951	0.089627	-0.0521789	0.184157	0.00406574	0.155907	-0.324047	-0.0400662	-0.00266432	-0.0922587	0.0787045	-0.120757
OG0012073	-0.0505075	0.02056	-0.152059	-0.0369425	0.019341	-0.0696907	0.198713	0.205168	0.344859	-0.0300276	-0.224343	-0.22507	-0.00540986	-0.0116307	0.00548583	-0.0194363	0.00370406	-0.161284	0.149579	0.0140347	0.117915	-0.00201862	-0.161477	0.0705377
OG0012074	0.0453098	-0.0491611	0.0565005	-0.0273497	0.0108646	-0.0245933	-0.0198262	-0.0491611	0.069151	-0.0491611	-0.0491611	0.0865876	-0.250163	-0.305492	-0.205079	0.417627	0.438406	0.323898	-0.637601	-0.243892	-0.000286076	0.214975	0.0724116	0.175196
OG0012075	0.0832115	0.0910221	0.0258829	0.0458659	0.0361064	0.0165325	0.0150496	-0.0737292	-0.0209518	-0.065541	-0.101987	-0.0514615	-0.214138	-0.0113474	-0.341678	0.190647	0.345742	0.188741	-0.349969	-0.0567975	-0.0357059	0.142508	0.0689816	0.073016
OG0012076	0.179479	0.118627	0.240364	0.0599756	0.0508308	-0.111491	-0.311672	-0.0286805	-0.54075	-0.0265866	0.0891661	0.280738	-0.283253	0.045294	-0.0900385	0.138964	0.530404	0.0455459	-0.378081	-0.114556	0.146078	-0.000235762	0.133233	-0.173356
OG0012077	-0.222875	-0.112275	-0.143239	-0.365415	-0.163883	-0.413078	0.539636	0.412696	0.66497	-0.135687	0.0398109	-0.10066	-0.570136	-0.223002	-0.243152	-0.299706	-0.230409	-0.203911	0.165329	0.479044	0.68556	0.192745	0.0672106	0.180427
OG0012078	0.105872	0.121122	0.131991	0.0978977	-0.0346108	0.0716803	-0.230221	-0.17276	-0.224886	0.05147	0.108901	-0.0264562	-0.00423808	-0.108784	-0.152954	0.0411729	0.181957	-0.268877	-0.248703	0.0631452	-0.0477589	0.245841	0.160936	0.138263
OG0012079	-0.127534	-0.030686	-0.0185413	0.0386141	-0.0438604	-0.153248	0.0108768	0.12152	-0.114287	-0.130146	0.273952	0.173339	-0.570756	-0.31591	-0.606446	0.311459	0.0770152	0.165911	-0.747927	0.0290251	0.204086	0.380553	0.608491	0.4645
OG0012080	0.134224	0.209104	0.172379	-0.190206	0.228653	0.192464	-0.0782702	-0.148498	-0.153423	0.00830383	-0.212974	-0.161757	0.504901	0.53024	0.512274	-0.230171	-0.48991	-0.136394	0.446181	0.0504754	-0.194876	-0.404604	-0.344407	-0.24371
OG0012081	-0.24017	-0.184843	-0.0200153	0.136651	0.0212575	0.0883203	-0.420187	-0.368177	-0.378416	0.431907	0.425383	0.508289	-0.0893219	0.108149	0.181219	0.472149	0.320651	0.383015	-0.407638	-0.434016	-0.368899	-0.0187177	-0.0348715	-0.11172
OG0012082	0.14682	0.246431	-0.0359712	0.138327	0.308204	0.259502	-0.257973	-0.333804	-0.286999	0.0805159	-0.146458	-0.118596	0.675398	0.457817	0.452951	-0.101631	-0.209152	0.103302	0.129935	-0.181851	-0.570106	-0.329188	-0.289453	-0.13802
OG0012083	0.239182	-0.197865	-0.100657	0.042979	-0.0693842	0.359285	-0.0447242	-0.248786	-0.649253	0.205444	0.514683	-0.0509028	-0.0145122	-0.306924	-0.32082	0.420352	0.466764	0.377031	-0.7539	-0.372195	-0.344297	0.322755	0.324968	0.200778
OG0012084	-0.0865072	0.00679898	0.0656438	0.247904	-0.176926	-0.227642	-0.0695203	-0.11887	-0.454095	0.179928	0.307253	0.326033	-0.256476	-0.304576	-0.144972	0.180446	0.422918	0.228502	-0.536115	-0.180211	0.245607	0.16698	0.0356203	0.142278
OG0012086	-0.0753884	0.0316163	0.0553836	0.151571	0.124245	0.0269245	-0.0641497	-0.232202	-0.243609	-0.0465181	0.109352	0.162774	0.0908653	0.087798	0.163841	0.0870524	-0.0129682	0.179664	-0.191953	-0.135167	-0.108341	-0.0905232	-0.000223317	-0.0700454
OG0012088	-0.442692	0.0258573	0.113488	0.184189	-0.354767	0.0748445	-0.0684472	0.209029	-0.736075	0.386814	0.499422	0.108339	-0.228013	-0.0365215	0.0483367	0.020932	0.187615	0.189972	-0.139868	-0.143761	0.323968	0.0139812	-0.107738	-0.128904
OG0012089	0.153752	0.184151	0.0384055	0.218963	0.103034	0.0719876	-0.205669	-0.301092	-0.334301	-0.0581846	0.0358394	0.0931148	0.5297	0.371342	0.141721	-0.164571	-0.107302	-0.112504	0.219742	0.00526494	-0.592359	-0.197202	-0.0472251	-0.0466062
OG0012090	0.171538	0.15997	0.20393	0.054652	0.203489	0.125029	-0.229236	-0.271153	-0.270197	0.0454727	-0.144987	-0.0485083	0.258017	0.060563	0.382459	-0.0683091	-0.127569	0.0100783	0.023778	-0.0864041	-0.126509	-0.0993542	-0.206313	-0.0204362
OG0012092	-0.110812	-0.0380402	-0.353701	0.250112	-0.116583	0.0209039	-0.0479613	-0.256763	-0.404892	0.0520321	0.403111	0.602593	-0.325691	0.027393	-0.322937	0.413213	0.420158	0.230727	-0.663034	-0.230364	0.0103919	0.124733	0.0893579	0.226052
OG0012093	0.200091	0.295194	0.255163	0.245627	0.32561	0.371192	-0.515058	-0.547673	-0.595505	-0.082185	0.0639495	-0.0164054	0.00298008	-0.190572	-0.0839787	0.399029	0.547101	0.37793	-1.01999	-0.421081	-0.328826	0.233323	0.229559	0.254524
OG0012094	-0.0942748	-0.147513	-0.216849	-0.0803535	-0.201872	-0.295497	0.310308	0.188564	-0.030409	0.0844353	0.203371	0.28009	-0.468885	-0.428885	-0.440675	0.0981597	0.0716449	0.0669084	-0.136101	0.322825	0.70821	0.129421	0.109333	-0.0319566
OG0012095	0.554164	0.429302	-0.166065	0.130686	-0.331657	0.270253	-0.166187	0.266817	-0.21113	0.0893283	-0.288209	-0.577302	0.0443447	0.105933	-0.369688	0.218942	0.129602	-0.0834498	-0.319105	0.0406798	-0.0920978	0.00688127	0.178386	0.139572
OG0012096	0.405371	0.318919	0.219875	-0.194563	0.18948	0.170476	-0.871467	-0.587612	-0.674667	0.400033	0.518188	0.105967	0.000184541	0.325533	0.450341	-0.111531	0.0188012	-0.143879	-0.21595	-0.282879	-0.562005	0.0690197	0.358052	0.0943135
OG0012097	0.0573996	0.530064	0.474169	0.158959	0.171397	0.430606	-0.614502	-0.771199	-0.226318	-0.0639589	0.0238487	-0.170465	0.102075	0.233167	0.17276	0.232898	0.249616	-0.0833414	-0.0111632	0.0915865	-0.111972	-0.133928	-0.402543	-0.339154
OG0012099	-0.0367619	-0.00897928	-0.22843	0.210322	0.0605388	0.0611335	-0.302236	-0.0580164	-0.402084	0.283136	0.281806	0.13957	-0.344367	0.11264	-0.0407204	0.432762	0.638001	0.120231	-0.69356	-0.222227	-0.317823	0.231497	-0.0552412	0.138808
OG0012101	-0.0983383	-0.0247713	0.0391282	0.0851443	0.198035	0.192873	-0.210426	-0.44189	-0.298907	0.395801	0.0766103	0.0867412	-0.0234248	0.158091	-0.0601645	0.00785196	0.083964	-0.361282	-0.153026	-0.184067	-0.0192168	0.149636	0.222714	0.178925
OG0012102	0.42347	0.523782	0.335504	-0.0328457	0.19353	-0.0404283	-0.152755	-0.410508	-0.230487	-0.0803975	-0.271395	-0.25747	-0.246326	-0.631082	-0.688295	0.177732	0.574834	0.0672007	-0.0890685	0.111447	0.25913	0.299863	0.079305	0.0852596
